customer_id,customer_name,cust_first_inv_date,ar_pct_curr,delivery_count,net_sales_amt,cust_mar_qual
100141506,FARMSTEAD INN,2015-11-12,0.996,25,79077.25,0.393
100141819,AMERICAN CHAR,2016-01-14,0.351,25,42172.25,0.127
100142363,VINCE & JOE'S FRUIT MARKET SHELBY 73608E,2015-12-10,0.856,25,107252.68,0.137
100142476,FLATIRON GRILLE AND BISTRO,2015-12-30,0.99,25,52095.06,0.222
100142785,Wings Sports Bar & Grill-Vandalia,2015-12-15,0.998,25,25351.27,0.221
100143236,Little Dave's Restaurant & Pizza,2024-02-27,0.995,25,181623.38,0.271
100143283,Concord Country Club,2021-09-02,0.851,25,87961.93,0.113
100143579,ANITAS RIVER FRONT GRILLE,2016-01-28,0.892,25,55574.14,0.191
100143671,TAPHOUSE ON THE EDGE,2023-10-31,0.958,25,83785.86,0.208
100143781,RAY'S HARVEST HOUSE,2016-01-22,0.974,25,43495.2,0.322
100144070,SOUTHERN BELLES - BARRINGTON,2023-11-03,0.93,25,33249.89,0.161
100144118,PRINCE STREET PIZZA AND PUB,2024-02-26,0.996,25,53020.48,0.224
100144143,PICTURED ROCKS PIZZA,2016-06-21,0.974,25,43402.68,0.22
100144186,LIBRARY KITCHEN & TAPHOUSE,2016-01-26,0.676,25,40516.6,0.26
100144251,Village Inn of Pierson,2016-02-02,0.851,25,36993.94,0.21
100144485,LAC VIEUX DESERT- NORTHERN WATERS CAFE,2016-07-13,0.905,25,6098.72,0.354
100144928,12TH ST CATERING-WAYNE,2016-02-20,0.82,25,69346.51,0.287
100145794,HALF DAY CAFE,2016-03-01,0.796,25,78505.26,0.315
100146594,TUCKERMAN'S TAVERN,2016-03-25,0.996,25,113509.99,0.251
100146815,OZY'S BAR & GRILL,2016-04-05,0.967,25,29502.72,0.338
100146912,RIVERDOG TAVERN,2023-10-31,0.554,25,89131.18,0.233
100147008,Chartiers Country Club,2023-05-05,0.838,25,33584.88,0.223
100147064,BARLEY'S BREWING COMPANY,2022-08-04,1.151,25,86684.26,0.229
100147120,BOLTON BEAN,2016-04-13,0.965,25,71699.73,0.188
100147563,ODESSA NATIONAL GOLF COURSE,2016-04-08,0.95,25,47113.14,0.312
100147877,JT'S PIZZA & SPIRITS,2016-04-18,1,25,130157.29,0.253
100148061,GREEN LAKE CONFERENCE CENTER 73163E,2016-05-30,0.987,25,206966.54,0.172
100148293,RED GERANIUM-KZOO,2023-10-30,0.79,25,63173.15,0.116
100148296,RED GERANIUM - BYRON,2023-10-30,0.796,25,61211.47,0.134
100148403,PJ MARLEY'S RESTAURANT & PUB,2016-05-17,0.987,25,46438.65,0.326
100148428,Jack's Broadway,2024-02-26,1.098,25,53811.53,0.11
100148603,DESPERADO'S BAR & GRILL,2016-05-04,0.81,25,73191.83,0.183
100149679,SUB CULTURED,2017-12-08,0.976,25,31643.43,0.203
100149977,THE ABBEY,2016-05-31,0.52,25,23659.04,0.199
100150099,MOMMA'S BOY,2016-06-10,0.443,25,24533.65,0.204
100150119,AL'S DELI,2016-06-06,0.909,25,41497.22,0.128
100151741,Idlewild Country Club,2022-02-18,0.998,25,89375.6,0.273
100152029,LOS AMIGOS,2016-07-12,0.94,25,73920.23,0.209
100152183,HRH DUMPLINS,2016-07-13,0.939,25,76093.4,0.26
100152838,ACAPULCO MEXICAN GRILL,2023-10-31,0.989,25,155784.87,0.19
100153400,URBAN TAP - SHADYSIDE (THE),2018-09-04,0.819,25,79724.54,0.17
100153520,BOB'S BACKYARD BARBEQUE,2016-08-10,0.975,25,51058.78,0.262
100153545,BUDDIES PUB & GRILL-OKEMOS,2016-08-24,0.991,25,41026.26,0.061
100153658,WOOD N HOG,2019-07-08,0.982,25,39673.2,0.11
100153756,SOUTHERN BBQ,2016-08-30,0.905,25,62665.83,0.109
100154002,BREAKFAST CLUB,2016-09-08,0.978,25,34180.46,0.216
100154266,COPPER PREMIUM PUB,2016-09-01,0.674,25,28752.95,-0.033
100154467,MIAMI BAKERY,2016-10-04,0.811,25,67380.11,-0.031
100154496,DUFFY'S GARAGE & GRILLE,2016-09-02,0.996,25,141809.33,0.249
100154645,THIRSTY GOAT,2023-11-01,0.554,25,59222.47,0.242
100154865,TRIO BAR AND GRILL,2016-09-16,0.81,25,119848.83,0.177
100155216,TESTA BARRA,2023-10-31,0.962,25,101369.77,0.258
100155564,CROISSANTS DE STOCK ISLAND,2023-05-01,1,25,37577.43,0.154
100155719,ZEMBA BROS PETROLEUM SERVICES LLC,2016-10-14,0.994,25,72727.53,0.369
100157693,PATINELLA'S CHICKEN GRILL - DANIELS,2016-12-01,0.995,25,59632.84,0.229
100157900,ANGRY PEPPER WATERSIDE,2016-10-17,0.95,25,36688.21,0.146
100158512,BITTERSWEET CAFE,2016-11-25,0.864,25,24375.51,0.334
100159057,MR SOMBREROS #2,2023-08-01,0.931,25,76659.66,0.054
100159197,KAHOOTZ,2016-11-18,0.632,25,34267.77,0.241
100159652,Ichimi: Coral Gables,2016-11-15,0.976,25,25876.96,0.266
100160184,MR. MIGUEL'S MEXICAN RESTAURANT,2016-12-01,0.836,25,83674.09,0.121
100160188,REDEYE DINER,2016-12-02,0.829,25,32098.44,0.162
100160201,VINE- THE,2016-12-02,0.982,25,38013.84,0.253
100160677,BRICK & MORTAR,2016-12-22,0.996,25,53868.56,0.294
100160697,THORNAPPLE POINTE,2023-11-02,0.95,25,61775.14,0.142
100160874,BON ME  AT ALEWIFE BROOK PKWY,2024-02-27,0.999,25,31883.59,0.189
100161060,THE GRAPE TASTE,2016-12-20,0.984,25,43129.76,0.278
100161302,ZUCCA,2017-01-13,1,25,45088.25,0.232
100161421,LINCOLN SQUARE- GREENFIELD 76795E,2024-02-29,0.953,25,65391.05,0.227
100162035,AGAVES MEXICAN GRILL,2024-02-28,1,25,70962.63,0.168
100162653,FIBBER MCGEES,2017-03-23,0.996,25,88719.37,0.123
100162892,BREAKFAST CLUB OF FARMINGTON HILLS,2017-02-02,0.97,25,54086.11,0.226
100163397,BRINK'S ICE CREAM EXPRESS,2017-02-23,0.992,25,29652.14,0.333
100163586,HEARTHSTONE OVEN OF ITHACA,2017-02-13,1,25,106893.23,0.259
100163595,The Station Burger,2019-10-24,0.958,25,35393.09,0.216
100163684,O'S PUB & GRILL,2017-02-17,0.994,25,58034.56,0.269
100163828,TAVERN AT OCEANSIDE,2023-05-01,0.604,25,84886.49,0.18
100164308,FISCHER'S HAPPY HOUR TAVERN,2017-02-23,0.811,25,39744.28,0.271
100165251,PALMS KRYSTAL,2017-03-13,0.979,25,68562.44,0.243
100165813,JIM'S JOINT BBQ,2023-10-30,0.992,25,26984.18,0.251
100166557,COLISEUM (THE),2017-04-04,0.371,25,31743.78,0.21
100167283,COLBY'S DELI & CAFE,2024-02-27,1.023,25,8434.75,0.332
100167520,FADIS- FRISCO,2023-08-01,0.983,25,30733.22,0.039
100168702,The Original Steak and Rib House,2020-12-17,0.985,25,46655.93,0.163
100168738,HUANG'S GRAND CHINA BUFFET,2017-05-05,0.639,25,23911.95,0.212
100169103,BLUEBERRY MUFFIN CAFE (THE),2024-02-26,0.897,25,39736.71,0.285
100169970,CHARLEVOIX CC,2023-12-05,0.96,25,38335.42,0.298
100170242,CAFE IBIZA,2019-07-05,1.061,25,90315.8,0.234
100170586,MARKET 27,2017-05-29,0.996,25,114973.37,0.275
100170799,ROSE FOODS,2017-07-12,0.979,25,51490.9,0.248
100170908,FEED MILL RESTAURANT(THE),2017-10-23,0.995,25,80774.54,0.191
100171601,NAUTI INN BARSTRO,2017-06-27,0.803,25,28664.14,0.312
100171981,EMMA KAUFMANN CAMP,2017-06-30,1,25,131985.27,0.229
100172698,SAVE MORE AND DELI AMA 7860772,2017-09-11,0.993,25,86492.94,0.071
100172797,WHITE HOUSE RESTAURANT/RAH CO LLC,2017-09-12,0.94,25,36931.46,0.097
100172869,SNEAD COUNTRY CAFE,2017-09-11,1.027,25,48154.42,0.329
100173016,OLIVE BRANCH RESTAURANT (THE),2017-09-11,0.959,25,47400.95,0.19
100173260,GREENBRIER RESTAURANT- MADISON,2017-09-13,0.988,25,204212.4,0.231
100173334,EUTAW BAIT SHOP- AMA 7860587,2017-09-11,1.075,25,82771.77,0.374
100173516,ADDRESS (THE),2017-07-14,0.77,25,159196.86,0.184
100173682,AM PM FOOD MART AMA 7860503,2017-09-12,0.54,25,29404.11,0.214
100175430,MILLIE'S MARKET CAFE,2017-07-31,0.985,25,33360.9,0.326
100175503,CELINA'S SPORTS BAR,2023-10-30,0.781,25,131303.56,0.179
100176193,CHAMP'S BAR & GRILL,2017-08-10,0.939,25,41989.36,0.265
100176738,SIDELINES SYLVANIA,2023-10-31,0.99,25,66513.27,0.203
100176766,Chicago Beef Joint,2023-10-30,0.992,25,52758.97,0.252
100177170,NORTHFIELD INN SUITES & CONFERENCE CTR,2018-03-06,0.776,25,44857.51,0.338
100177401,LIZTON DAIRY BAR,2017-08-10,0.989,25,32432.57,0.37
100177840,AMERICAN GRILLE,2017-08-17,0.541,25,85854.73,0.241
100178130,US FAMILY RESTAURANT,2017-10-11,0.802,25,24451.31,0.298
100180487,STOMPS BURGERS # 2,2023-07-31,0.976,25,78499.82,0.151
100181924,EAT N OUT,2017-10-06,0.983,25,83268.34,0.229
100182026,LUNA FOOD STORE,2020-08-04,0.864,25,30006.44,0.155
100183555,CHUBBY'S SPORTS BAR,2017-09-28,0.986,25,75437.28,0.253
100183934,BRICKS GEORGETOWN,2023-10-30,0.992,25,87604.26,0.247
100184734,BAKERS DOZEN OF CENTRAL VILLAGE (THE),2024-02-26,0.961,25,59851.58,0.221
100185640,SOMEWHERE SPORT BAR,2023-05-01,1,25,58045.16,0.258
100186348,CHICKEN NOW PRIME,2017-10-04,1.021,25,54826.12,0.145
100188290,BALDAROTTA'S PORKETTA & SICILIAN SAUSAGE,2019-08-19,0.518,25,28542.57,0.28
100188395,SWEET JORDAN'S,2017-11-02,0.824,25,41500.73,0.361
100190868,SNOOTY PIG CAFE- ARGYLE,2023-07-31,0.992,25,38561.8,0.229
100194664,Iggy's Eggies,2017-12-08,0.986,25,40224.16,0.279
100196519,STACKED CRESTWOOD,2023-10-31,0.662,25,25852.53,0.153
100197529,LEFT FIELD TAVERN,2020-10-13,0.967,25,38488.93,0.266
100198207,BUBBA'S GOURMET BURGERS BEER SOUTHPOINTE,2018-01-18,0.873,25,51410.05,0.204
100198336,818 CLUB (THE),2017-12-07,0.99,25,53848.2,0.248
100198689,UP NORTH ALE HOUSE,2023-11-02,0.951,25,31348.36,0.198
100198719,BOBCAT BONNIE'S - WYANDOTTE,2023-10-30,0.769,25,70133.51,0.226
100200222,LA VISTA ITALIAN RESTAURANT,2018-03-30,0.976,25,38765.48,0.263
100200761,UGLY MUG,2024-02-29,0.414,25,66773.41,0.239
100201854,MA AND POP'S COUNTRY KITCHEN.,2018-01-04,0.789,25,33837.18,0.244
100202234,88 DIP,2018-03-16,0.415,25,66220.15,0.27
100202385,MAMA FIAS EAST,2018-01-10,0.994,25,29770.61,0.296
100204633,CULANTRO,2018-04-27,0.99,25,43056.77,0.242
100206112,CLYBORNE,2024-02-27,0.994,25,47826.95,0.216
100207400,DORADOS MEXICAN GRILL & BAR,2023-10-31,0.941,25,102790.16,0.068
100207450,DC COBBS MCHENRY,2023-10-30,0.987,25,140840.91,0.155
100207671,BRASKYS BAR & GRILL,2018-03-13,0.991,25,37202.47,0.215
100208094,POOR RICHARDS CAFE,2018-02-02,0.99,25,44599.03,0.191
100208351,BONEYARD BAR B Q (THE),2018-02-13,0.989,25,66547.42,0.211
100210050,RAVINES GOLF CLUB,2023-11-30,0.95,25,52126.27,0.13
100210552,ROOTS,2018-04-02,0.292,25,60623.64,0.227
100212156,APPONAUG BREWING COMPANY,2018-08-28,0.991,25,57300.29,0.221
100212982,MADHOUSE BAR & GRILL,2018-03-09,0.981,25,42401.35,0.276
100215125,HURRICANE PIZZA GRILL(YOR,2022-12-16,0.569,25,39382.52,0.22
100215240,Yoder's Country Market,2005-08-30,0.976,25,112167.18,0.28
100216762,HACIENDA PALOMAS,2018-03-16,0.913,25,113993.9,0.089
100218813,MOULTONS MARKET,2018-07-20,0.991,25,41705.55,0.198
100218921,MAC'S MARATHON,2018-03-19,0.778,25,114358.01,0.105
100219676,SUMO JAPANESE GRILL,2018-03-20,0.953,25,45191.44,0.118
100220141,FURIOUS SPOON- LOGAN SQUARE,2023-10-30,0.976,25,37224.11,0.264
100220817,TACO LINDO TAQUERIA,2018-03-29,0.951,25,37832.19,0.204
100221798,COVERMYMEDS,2024-02-27,0.378,25,52893.67,0.31
100223267,EAST MAIN KITCHEN & COFFEE,2018-04-19,0.7,25,237587.17,0.27
100223309,MY FRIENDS DELI & RESTAURANT,2021-06-15,0.942,25,189521.89,0.135
100226828,CARLOS RESTAURANT,2018-05-07,0.977,25,62885.27,0.061
100227681,BROTHERS THREE (THE),2018-05-22,0.997,25,78948.22,0.22
100229353,GRAND TAVERN/TROY,2023-11-03,0.757,25,114110.34,0.147
100232855,DEE'S DINER LLC,2018-05-22,0.992,25,53003.86,0.351
100233653,JERRY CAFE- ROCKFORD,2023-11-03,0.955,25,52286.12,0.185
100235783,The Cove Pub Restaurant,2022-06-28,1,25,38221.56,0.117
100235935,NOBEL HOUSE 2,2023-10-30,0.869,25,32155.54,0.268
100237531,ROOSTER SALOON,2019-04-24,0.711,25,48887.44,0.279
100238564,TRASCA & CO EATERY,2018-06-12,-11.18,25,46824.65,0.284
100238858,OSAKA HIBACHI AND SUSHI,2018-06-15,0.567,25,62858.97,0.041
100239639,ANGELOS PIZZA & PASTA,2023-02-20,0.933,25,29743.1,0.088
100241182,O'SHEA'S IRISH PUB,2018-08-10,0.962,25,27931.7,0.254
100244010,318 RESTAURANT AND BAR,2018-08-24,0.995,25,55521.73,0.323
100244140,PARKER'S HILLTOP BREWERY,2018-09-14,0.941,25,92194.8,0.189
100245322,TAMPA JOE'S,2023-05-01,1.018,25,137530.07,0.133
100246781,COMO'S,2023-10-31,0.987,25,102984.02,0.122
100247839,ST AMBROSE CELLARS,2018-08-02,0.961,25,137690.89,0.253
100248244,KITCHEN PROPER,2018-09-10,0.851,25,59490.23,0.236
100249569,WALT CHURCHILLS MARKET- PRODUCE,2023-11-03,0.756,25,4230.19,0.442
100250545,TRE LUNA CATERING,2018-09-05,0.998,25,54690.09,0.267
100251501,FRIESIAN GASTRO PUB,2019-04-02,0.988,25,32750.83,0.284
100251841,V&V SCRATCH KITCHEN,2018-09-13,0.998,25,61533.12,0.266
100255955,GOLDEN PHOENIX,2023-01-09,0.967,25,115253.37,0.171
100258317,CANARY'S FAMILY RESTAURANT,2024-02-26,0.829,25,55150.77,0.247
100258839,MR SOMBREROS #3,2018-10-26,0.974,25,73384.57,0.007
100259363,HUT- SULPHUR (THE),2023-08-01,0.99,25,47476.15,0.215
100259536,CASA REAL,2018-09-28,0.983,25,50758.4,0.18
100261563,PUEBLO VIEJO,2018-10-24,0.679,25,68998.52,0.193
100261813,BOBCAT BONNIE'S - FERNDALE,2023-10-30,0.524,25,121462.27,0.214
100262124,BEEF BUTTER BBQ,2018-11-09,0.99,25,67365.85,0.259
100262356,A-TOWN BURGER & BREWS,2024-03-01,0.833,25,52734.06,0.325
100262436,CRANBERRY RESORT,2018-10-25,0.991,25,222454.67,0.263
100264091,RED BIRD BISTRO & GRILL (THE),2019-05-17,0.816,25,41915.79,0.262
100264543,PURE MEX MEXICAN CUISINE,2019-03-29,0.975,25,43972.24,0.143
100265833,Sommerset Pointe,2019-02-28,0.985,25,51263.04,0.332
100266041,MORGAN'S CUT ABOVE MEAT CO,2018-11-30,0.902,25,51708.46,0.072
100266736,EDEN CAFE,2019-01-04,0.995,25,38640.18,0.295
100266915,MOOTZ PIZZERIA & BAR,2018-12-07,0.995,25,51921.62,0.19
100267270,HESPERIA SUNOCO,2023-11-02,0.237,25,48445.34,0.241
100267327,LITTLE CANCUN,2018-12-10,0.818,25,41205.26,0.258
100267799,RP'S,2023-05-02,0.771,25,45343.2,0.211
100267806,MARASCHINOS PUB,2019-03-07,0.989,25,46365.71,0.219
100267886,DAIRY KING,2020-09-15,0.993,25,40742.57,0.278
100270029,JULIO'S MEXICAN GRILL,2018-12-28,0.572,25,82433.24,0.052
100270468,BEAR'S 105 DINER,2019-01-02,0.836,25,90921.32,0.338
100271030,HERMANNS OLDE TOWN GRILLE,2019-01-04,0.822,25,102033.09,0.204
100271315,COON CREEK,2019-01-31,1.27,25,105261,0.236
100271514,THE DECK BAR AND GRILLE,2023-05-02,0.968,25,36859.69,0.226
100271964,FORK IN THE ROAD,2019-03-04,0.803,25,68379.18,0.222
100272602,BUTCHER'S GRILLE,2019-02-21,0.985,25,136907.43,0.148
100274358,AC HOTEL GRAND RAPIDS DOWNTOWN,2019-04-30,0.818,25,28601.78,0.107
100274359,BODEGA ON CENTRAL,2019-03-05,0.631,25,39174.16,0.196
100275126,CL PIZZA CO,2019-05-06,0.959,25,96527.19,0.247
100275404,THE ORIGINAL RIB TICKLER,2019-02-12,0.993,25,68489.35,0.247
100275992,KRZYSIAK'S FAMILY MEATS,2019-02-12,0.71,25,98629.41,-0.07
100278501,RED FLAME STEAK AND GRILL,2023-08-01,0.996,25,71273.97,0.157
100278619,Zaps Tavern,2019-03-07,0.98,25,51611.03,0.23
100278966,TACO 'BOUT IT MEXICAN FUSION,2019-03-06,0.954,25,26898.4,0.258
100279010,Naskila-Cafe Itto SI 186074E,2023-08-01,0.894,25,15837.44,0.251
100279014,WOODEN NICKEL RESTAURANT,2019-03-08,0.94,25,31976.72,0.373
100280214,BLUE WILLOW FINE FOODS & BAKERY,2019-03-29,0.954,25,81706.14,0.244
100280222,THE PATIO AT MCGUIGGANS,2024-02-27,0.892,25,57457.56,0.242
100280622,ST PAUL FISH COMPANY MEQUON,2023-10-30,0.995,25,56738.75,0.155
100281376,BAY POINTE WOODS,2023-10-31,1.002,25,89035.68,0.235
100281391,TIMOTHYS OF LIONSVILLE,2019-04-22,0.978,25,35446.28,0.231
100283237,EL CARRIZO 3721 MACON RD LLC,2019-08-14,0.865,25,64201.55,0.165
100283947,DOS CROQUETAS LLC (40ST),2023-05-02,0.989,25,25403.04,0.243
100284107,MI TATA,2023-02-07,0.783,25,20120.08,0.025
100284165,CHARCOAL GRILL PARKVILLE,2019-05-27,0.978,25,56551.41,0.188
100284252,Ichimi: Midtown,2019-07-17,0.817,25,37336.74,0.228
100284668,SOKOLATA,2020-08-27,0.83,25,46793.86,0.225
100285151,GOVERNORS TOWNE CLUB,2023-05-09,0.896,25,47920,0.267
100285232,NORM'S ICE CREAM SHOP,2019-05-15,0.987,25,27997.32,0.145
100287139,SOB SMASHED BURGERS,2019-05-21,1.335,25,38176.27,0.208
100287923,FOGGY MOUNTAIN,2019-06-06,1,25,29693.05,0.188
100288082,MUNDOS ROASTING & CO,2019-05-22,1.004,25,36830.72,0.406
100289023,9ERS DINER,2019-07-19,0.957,25,35861.42,0.153
100289352,THE OCTOPUS'S BEER GARDEN,2024-05-03,0.619,25,57666.05,0.223
100290171,SERENDIPITY AT THE ORANGE DOOR,2022-08-15,0.818,25,43139.34,0.249
100290456,PHILLY GRILL CONNECTICUT,2019-07-08,0.898,25,45652.47,0.246
100290552,STEVEN LELLIS INN ON THE GREEN,2019-06-07,-4.085,25,120936.66,0.151
100290718,A'S FAMILY RESTAURANT,2019-07-05,0.934,25,26610.07,0.355
100290895,Hungry Hippie-Ripley,2023-10-30,0.985,25,34835.52,0.319
100291418,GAME ON AT MOHEGAN SUN,2024-02-28,0.998,25,51198.93,0.168
105780028,HILLBILLY HOTDOGS,2001-01-03,0.987,25,34925.24,0.293
107100016,Willow Bend Country Club,2017-10-19,0.8,25,56500.72,0.332
118230019,LA CANTINA,2023-10-31,0.997,25,46969.49,0.272
120880004,Beer Barrel 1- Dixie Hwy,2024-02-27,0.987,25,137307.29,0.135
124440017,JACKPINE INN,2001-04-13,0.988,25,135643.47,0.282
127000001,Arrows Restaurant,2023-10-30,0.961,25,99122.78,0.253
128540001,LAKESHORE CONVENIENCE,2001-05-31,0.667,25,37626.06,0.264
129220001,CUGINO'S ITALIAN RESTAURANT,2001-05-10,0.995,25,85512.26,0.244
140130028,TANIA'S PIZZA & MORE,1996-07-02,0.994,25,42232.9,0.252
167160034,ARNIES,1985-01-01,0.944,25,29268.06,0.196
167160069,ARNIES CENTERPOINTE,1987-09-24,0.79,25,73704.16,0.197
173230052,JAMES STREET INN,2018-08-16,1.028,25,154100.82,0.206
174300001,ORIGINAL PANCAKE HOUSE (THE),2001-08-24,0.997,25,85499.86,0.152
179990016,MARY'S KITCHEN PORT,1974-02-18,0.839,25,40254.31,0.357
180160027,CORAL GABLES,1975-04-14,0.654,25,40245.4,0.249
194500001,MILANO CAFE,2001-11-16,0.996,25,59202.2,0.212
198030023,PRODUCE STATION,2013-09-20,0.947,25,111393.44,0.241
213760025,LEE'S FAMOUS RECIPE,2001-05-30,0.953,25,38527.15,0.228
220620001,MAYA'S DELI OF PLYMOUTH,2002-02-20,0.509,25,16866.1,0.163
221730001,INN BETWEEN RESTAURANT,2002-02-21,1,25,136988.15,0.205
222890012,RIVER STOP CAFE,1996-01-05,0.855,25,35686.21,0.328
234910001,MANSFIELD RESTAURANT-MAIN ST,2002-03-22,1.035,25,87256.96,0.195
239720003,COMFORT SUITES-BERLIN,2013-02-08,0.986,25,32151.46,0.264
245230087,The Hunt Club Hillsdale,1989-07-11,1,25,70087.76,0.23
248630019,CHERRY CREEK GOLF COURSE,2005-05-23,0.994,25,102991.57,0.13
250090001,OLIVERA'S PIZZA & RESTAURANT-IONIA,2002-05-28,0.826,25,103819.32,0.16
251020001,COZUMEL - BROADVIEW,2002-10-23,0.838,25,102434.28,0.121
255570021,TACO BOY,1981-03-10,0.972,25,37155.02,0.378
258070001,HILLS MARKET (THE),2002-09-16,0.997,25,62786.35,0.324
261640015,VARIETY'S RESTAURANT,1996-10-04,0.946,25,35920.45,0.205
266120044,Levi's Food and Spirits,2007-12-11,0.878,25,118932.83,0.175
286200001,PASTA TOO,2013-11-06,0.481,25,37344.36,0.018
294580018,TOSI'S,2012-07-09,0.998,25,136333.94,0.238
306300016,JERRY'S FRENCHTOWN BAR & GRILL,1997-04-07,0.99,25,33270.01,0.336
306800051,Pizza Junction,2023-07-18,0.97,25,28799.39,0.284
312460002,G'S PIZZERIA,2023-11-03,1,25,78970.67,0.192
321330037,ALIA'S FAMILY DINING,1987-08-11,0.92,25,68990.29,0.277
333910012,FENTON HOTEL,1997-08-27,0.734,25,77388.51,0.278
334170001,MOE Z INN,2014-02-27,0.982,25,69967.79,0.19
335360001,JT's Diner,2002-12-09,0.998,25,32998.99,0.274
346980002,LUX CAFE - GOSHEN,2023-10-31,0.999,25,30780.31,0.205
365170029,WATER STREET COFFEE JOINT,2015-09-17,1.079,25,104235.83,0.245
366870024,Jimmy's Pub - 296109E,2018-08-21,1.001,25,57908.63,0.09
370600015,VILLAGE PIZZERIA,1998-01-27,0.851,25,29914.66,0.25
372080019,MEHLMANS CAFETERIA,1998-02-03,0.98,25,72628.31,0.25
375310015,GRAPE LEAF DINER (THE),1998-02-10,0.985,25,50396.54,-0.082
376890015,JUNCTION OF HOPE (THE),2000-12-13,0.985,25,56206.4,0.3
381110028,DICK'S STEAKHOUSE,1986-09-24,0.992,25,41854.32,0.287
387060014,MR SPOTS,1997-01-20,0.808,25,74249.46,0.189
387680012,EMERALD GOLF COURSE,2012-05-10,0.524,25,45257.31,0.31
390860072,ING CREDIBLE-HOLT,1994-11-21,0.998,25,33614.09,0.186
411870014,TRINI & CARMENS,1987-09-11,0.58,25,43323.12,0.314
416690014,LA FIESTA,1987-11-17,0.997,25,44278.18,0.34
419940011,LAYCOFF'S,2002-08-22,0.955,25,41393.09,0.283
433590001,EL CHARRO -MACOMB,2023-11-03,0.999,25,45287.08,0.225
436510012,YOURS TRULY-CHAGRIN FALLS,1989-07-19,0.959,25,102114.16,0.096
440790011,CLAWSON STEAKHOUSE,1988-12-05,0.751,25,114821.98,0.176
447210037,BIG APPLE BAGEL - EAST LANSING,1999-01-18,0.98,25,44790.96,0.32
447250039,FAT JACK'S PIZZA-WEST,1988-11-15,0.942,25,65748.23,0.226
454160029,BLUE GOOSE CAFE,1999-01-25,0.992,25,130743.07,0.255
455090016,PAGLIAI'S PIZZA,1989-02-08,0.814,25,40453.66,0.346
455340012,TALLEYS LOG CABIN BAR,2012-06-27,0.839,25,64794.53,0.253
469810011,PARAGON CLUB (THE),2006-04-04,0.972,25,44176.76,0.376
474470001,NICO'S OLYMPIC CONEY ISLAND,2023-10-30,0.812,25,47283.73,0.21
474470024,OLYMPIC CONEY ISLAND #2,1997-10-18,0.656,25,42173.58,0.185
492400017,TOMMY'S DINER,1993-06-17,0.99,25,93652.67,0.277
495030016,JOHNEL'S RESTAURANT,1990-05-02,0.998,25,36974.25,0.189
496220048,MAIN ST PUB-WESTNEDGE,1997-05-21,0.889,25,174589.14,0.106
496220056,MAIN ST PUB-GULL,1997-01-28,0.971,25,133119.39,0.102
500190019,SPANKY'S - FREMONT,1990-05-22,0.982,25,125013.05,0.128
512580076,CLASSIC CAFE,1995-08-30,0.978,25,139804.6,0.207
512840019,WINDWARD PASSAGE,1990-11-19,0.787,25,38803.7,0.331
516220023,CANARY'S - PURITAS,1991-01-08,0.791,25,35127.68,0.253
516400013,M-37 MEAT SHACK,1999-11-10,0.829,25,112690.1,0.063
519800012,SCHMUCKER'S,1990-12-17,0.986,25,133526.36,0.251
525490017,DOOLEY O'TOOLES-CARMEL,1998-07-31,0.841,25,41968.35,0.356
527770001,LEGENDS,2003-02-21,0.995,25,26441.6,0.293
530680029,SYCAMORE HILLS GOLF CLUB  3290E,1991-04-03,0.865,25,86678.21,0.139
536010017,SCHUMAN'S MEATS,1991-04-28,0.719,25,49593,0.327
539820001,VILLAGE CATERING,2015-03-16,0.929,25,163730.77,0.326
541280014,IKE'S FAMILY DINING,1993-11-24,0.987,25,109989.5,0.181
546920038,GREAT BARABOO BREWING CO,2005-04-15,0.794,25,57501.76,0.113
548600014,BARNABY'S FAMILY INN,1991-09-16,0.996,25,81823.48,0.257
559920029,WILDWOOD GOLF CLUB,2023-01-12,0.99,25,50782.44,0.276
560990001,TIM'S TONYS REST & TAKE OUT,2002-07-03,0.978,25,72728.88,0.211
574770001,VITALES OF HUDSONVILLE,2003-04-02,0.991,25,183724.47,0.133
585520012,MANCINO'S-JAMES ST-HOLLAND,1998-07-26,1.024,25,43667.77,0.204
585720011,GARY'S CATERING,1992-07-27,0.997,25,120908.44,0.193
593690016,BOW-TIE TAVERN,2000-09-13,0.989,25,43090.89,0.311
595490014,TROYER'S DISCOUNT FOODS,2000-10-19,0.971,25,104995.74,-1.234
596980015,DUBLIN VILLAGE TAVERN,2000-09-22,0.994,25,154558.83,0.271
598810028,RED DOG SALOON,2000-09-27,0.984,25,63074.13,0.172
603160029,QUALITY DAIRY CO-COMMISSARY,1993-01-12,0.991,25,57514.62,0.328
615710001,COUNTRY FARMHOUSE (THE),2003-05-01,0.822,25,73273.7,0.379
616030003,BOULDER POINTE GOLF CLUB,2023-11-02,0.941,25,51948.22,0.239
620460001,RAY'S DRIVE INN,2003-07-15,0.994,25,28957.58,0.278
622440016,MISHLERS DRIVE-IN,1993-06-03,0.993,25,60585.36,0.263
625090001,SOFT SPOT,2003-06-02,1.045,25,36430.58,0.27
627980043,INDO CHINA GARDENS,2000-08-20,0.988,25,17056.08,0.296
630430011,RYAN'S ROADHOUSE 156170E,1993-08-23,1.045,25,202660.77,0.123
632270046,MANCINOS-FREMONT,1995-05-21,0.998,25,64529.03,0.224
